0.7855,0.36652,-18.013,-18.529,-19.626,-20.727,424
0.7855,0.47124,-21.978,-22.534,-23.052,-24.259,425
0.7855,1.0996,-22.671,-24.259,-20.352,-22.534,431
0.7855,1.2043,-19.681,-20.727,-16.847,-18.529,432
0.7855,1.309,-17.064,-18.561,-13.951,-15.98,433
0.7855,1.4137,-16.048,-17.31,-13.121,-14.457,434
0.7855,1.5184,-15.473,-16.737,-12.044,-13.744,435
0.7855,1.6232,-15.479,-16.737,-11.927,-13.744,436
0.7855,1.7279,-16.489,-17.31,-12.593,-14.457,437
0.7855,1.8326,-17.755,-18.561,-13.733,-15.98,438
0.7855,1.9373,-20.18,-20.727,-15.747,-18.529,439
0.7855,2.042,-24.385,-24.259,-18.902,-22.534,440
0.7855,2.6704,-21.723,-22.534,-24.717,-24.259,446
0.7855,2.7751,-17.605,-18.529,-20.741,-20.727,447
0.7855,2.8798,-15.115,-15.98,-18.363,-18.561,448
0.7855,2.9845,-13.869,-14.457,-17.05,-17.31,449
0.7855,3.0892,-13.141,-13.744,-16.458,-16.737,450
0.7855,3.194,-13.256,-13.744,-16.099,-16.737,451
0.7855,3.2987,-13.94,-14.457,-16.223,-17.31,452
0.7855,3.4034,-15.497,-15.98,-17.162,-18.561,453
0.7855,3.5081,-17.828,-18.529,-19.002,-20.727,454
0.7855,3.6128,-20.357,-22.534,-21.424,-24.259,455
0.7855,4.2412,-21.733,-24.259,-20.103,-22.534,461
0.7855,4.3459,-19.294,-20.727,-17.463,-18.529,462
0.7855,4.4506,-17.801,-18.561,-15.529,-15.98,463
0.7855,4.5553,-16.46,-17.31,-14.107,-14.457,464
0.7855,4.66,-16.195,-16.737,-13.771,-13.744,465
0.7855,4.7647,-16.566,-16.737,-14.039,-13.744,466
0.7855,4.8695,-17.579,-17.31,-14.705,-14.457,467
0.7855,4.9742,-18.733,-18.561,-16.194,-15.98,468
0.7855,5.0789,-21.569,-20.727,-18.651,-18.529,469
0.7855,5.1836,-24.952,-24.259,-22.31,-22.534,470
0.7855,5.8119,-20.69,-22.534,-20.078,-24.259,476
0.7855,5.9167,-17.271,-18.529,-17.739,-20.727,477
0.7855,6.0214,-15.029,-15.98,-16.108,-18.561,478
0.7855,6.1261,-13.56,-14.457,-15.036,-17.31,479
0.7855,6.2308,-12.882,-13.744,-14.673,-16.737,480
0.84107,0.049087,-13.176,-14.179,-15.601,-17.682,481
0.84107,0.14726,-13.828,-14.781,-16.27,-18.135,482
0.84107,0.24544,-15.188,-16.07,-17.681,-19.138,483
0.84107,0.34361,-17.458,-18.232,-19.92,-20.895,484
0.84107,0.44179,-20.709,-21.616,-22.828,-23.779,485
0.84107,1.129,-21.693,-23.779,-19.472,-21.616,492
0.84107,1.2272,-18.775,-20.895,-16.237,-18.232,493
0.84107,1.3254,-17.467,-19.138,-14.498,-16.07,494
0.84107,1.4235,-16.496,-18.135,-13.308,-14.781,495
0.84107,1.5217,-16.054,-17.682,-12.572,-14.179,496
0.84107,1.6199,-15.892,-17.682,-12.301,-14.179,497
0.84107,1.7181,-16.829,-18.135,-12.805,-14.781,498
0.84107,1.8162,-18.119,-19.138,-13.94,-16.07,499
0.84107,1.9144,-20.016,-20.895,-15.493,-18.232,500
0.84107,2.0126,-23.572,-23.779,-18.321,-21.616,501
0.84107,2.6998,-20.021,-21.616,-23.191,-23.779,508
0.84107,2.798,-17.185,-18.232,-20.901,-20.895,509
0.84107,2.8962,-15.515,-16.07,-19.438,-19.138,510
0.84107,2.9943,-14.112,-14.781,-18.07,-18.135,511
0.84107,3.0925,-13.556,-14.179,-16.9,-17.682,512
0.84107,3.1907,-13.68,-14.179,-16.696,-17.682,513
0.84107,3.2889,-14.401,-14.781,-17.169,-18.135,514
0.84107,3.387,-15.61,-16.07,-17.753,-19.138,515
0.84107,3.4852,-17.126,-18.232,-18.687,-20.895,516
0.84107,3.5834,-19.854,-21.616,-20.639,-23.779,517
0.84107,4.2706,-21.801,-23.779,-19.617,-21.616,524
0.84107,4.3688,-18.896,-20.895,-16.765,-18.232,525
0.84107,4.467,-17.825,-19.138,-15.129,-16.07,526
0.84107,4.5651,-16.947,-18.135,-14.195,-14.781,527
0.84107,4.6633,-16.577,-17.682,-13.923,-14.179,528
0.84107,4.7615,-17.001,-17.682,-14.005,-14.179,529
0.84107,4.8597,-17.852,-18.135,-14.777,-14.781,530
0.84107,4.9578,-19.279,-19.138,-15.802,-16.07,531
0.84107,5.056,-21.298,-20.895,-17.94,-18.232,532
0.84107,5.1542,-24.337,-23.779,-21.24,-21.616,533
0.84107,5.8414,-19.837,-21.616,-20.171,-23.779,540
0.84107,5.9396,-16.894,-18.232,-18.07,-20.895,541
0.84107,6.0377,-14.915,-16.07,-16.459,-19.138,542
0.84107,6.1359,-13.729,-14.781,-15.676,-18.135,543
0.84107,6.2341,-13.157,-14.179,-15.284,-17.682,544
0.89566,0,-13.35,-15.029,-15.602,-19.111,545
0.89566,0.098175,-13.588,-15.311,-16.051,-19.303,546
0.89566,0.19635,-14.648,-16.209,-17.367,-19.939,547
0.89566,0.29452,-16.63,-17.88,-19.379,-21.197,548
0.89566,0.3927,-19.615,-20.63,-22.329,-23.413,549
0.89566,1.1781,-21.221,-23.413,-18.688,-20.63,557
0.89566,1.2763,-18.937,-21.197,-16.107,-17.88,558
0.89566,1.3744,-18.108,-19.939,-15.006,-16.209,559
0.89566,1.4726,-17.29,-19.303,-13.967,-15.311,560
0.89566,1.5708,-17.201,-19.111,-13.435,-15.029,561
0.89566,1.669,-17.251,-19.303,-13.448,-15.311,562
0.89566,1.7671,-18.524,-19.939,-14.032,-16.209,563
0.89566,1.8653,-20.27,-21.197,-15.614,-17.88,564
0.89566,1.9635,-22.894,-23.413,-17.764,-20.63,565
0.89566,2.7489,-19.461,-20.63,-23.493,-23.413,573
0.89566,2.8471,-16.596,-17.88,-20.897,-21.197,574
0.89566,2.9452,-15.095,-16.209,-19.546,-19.939,575
0.89566,3.0434,-14.593,-15.311,-18.695,-19.303,576
0.89566,3.1416,-14.868,-15.029,-18.825,-19.111,577
0.89566,3.2398,-15.031,-15.311,-18.047,-19.303,578
0.89566,3.3379,-15.4,-16.209,-18.074,-19.939,579
0.89566,3.4361,-17.105,-17.88,-18.953,-21.197,580
0.89566,3.5343,-19.315,-20.63,-20.654,-23.413,581
0.89566,4.3197,-21.154,-23.413,-18.755,-20.63,589
0.89566,4.4179,-19.785,-21.197,-16.743,-17.88,590
0.89566,4.516,-18.075,-19.939,-15.107,-16.209,591
0.89566,4.6142,-17.775,-19.303,-14.837,-15.311,592
0.89566,4.7124,-17.829,-19.111,-14.526,-15.029,593
0.89566,4.8106,-18.395,-19.303,-15.154,-15.311,594
0.89566,4.9087,-19.93,-19.939,-16.082,-16.209,595
0.89566,5.0069,-21.134,-21.197,-17.514,-17.88,596
0.89566,5.1051,-23.525,-23.413,-20.073,-20.63,597
0.89566,5.8905,-18.916,-20.63,-19.934,-23.413,605
0.89566,5.9887,-16.175,-17.88,-17.798,-21.197,606
